title,document_date,file_extension,document_url,report_date,slug_id,report_end_date
AMS_1778,09/25/2020 17:50:51,PDF,/filerepo/sites/default/files/1778/2020-01-24/332352/ams_1778_00036_01.pdf,01/24/2020 - 01/30/2020,1778,01/30/2020
AMS_1778,09/25/2020 17:48:30,PDF,/filerepo/sites/default/files/1778/2020-01-17/332346/ams_1778_00035_01.pdf,01/17/2020 - 01/23/2020,1778,01/23/2020
AMS_1778,09/28/2020 19:34:20,PDF,/filerepo/sites/default/files/1778/2020-01-10/332978/ams_1778_00034_01.pdf,01/10/2020 - 01/16/2020,1778,01/16/2020
AMS_1778,09/25/2020 17:28:30,PDF,/filerepo/sites/default/files/1778/2020-01-03/332332/ams_1778_00033_01.pdf,01/03/2020 - 01/09/2020,1778,01/09/2020
AMS_1778,09/25/2020 18:00:22,PDF,/filerepo/sites/default/files/1778/2020-02-21/332366/ams_1778_00040_01.pdf,02/21/2020 - 02/27/2020,1778,02/27/2020
AMS_1778,09/25/2020 17:57:47,PDF,/filerepo/sites/default/files/1778/2020-02-14/332363/ams_1778_00039_02.pdf,02/14/2020 - 02/20/2020,1778,02/20/2020
LSD_MARS_1778,02/14/2020 16:29:06,PDF,/filerepo/sites/default/files/1778/2020-02-07/24101/AMS_1778_00038.pdf,02/07/2020 - 02/13/2020,1778,02/13/2020
AMS_1778,09/25/2020 17:54:18,PDF,/filerepo/sites/default/files/1778/2020-01-31/332353/ams_1778_00037_01.pdf,01/31/2020 - 02/06/2020,1778,02/06/2020
AMS_1778,09/25/2020 18:11:05,PDF,/filerepo/sites/default/files/1778/2020-03-20/332382/ams_1778_00044_01.pdf,03/20/2020 - 03/26/2020,1778,03/26/2020
AMS_1778,09/25/2020 18:09:33,PDF,/filerepo/sites/default/files/1778/2020-03-13/332380/ams_1778_00043_01.pdf,03/13/2020 - 03/19/2020,1778,03/19/2020
AMS_1778,09/25/2020 18:06:32,PDF,/filerepo/sites/default/files/1778/2020-03-06/332371/ams_1778_00042_01.pdf,03/06/2020 - 03/12/2020,1778,03/12/2020
AMS_1778,09/25/2020 18:04:01,PDF,/filerepo/sites/default/files/1778/2020-02-28/332367/ams_1778_00041_01.pdf,02/28/2020 - 03/05/2020,1778,03/05/2020
AMS_1778,09/25/2020 18:20:58,PDF,/filerepo/sites/default/files/1778/2020-04-24/332388/ams_1778_00049_01.pdf,04/24/2020 - 04/30/2020,1778,04/30/2020
AMS_1778,09/25/2020 18:16:22,PDF,/filerepo/sites/default/files/1778/2020-04-17/332385/ams_1778_00048_01.pdf,04/17/2020 - 04/23/2020,1778,04/23/2020
AMS_1778,04/17/2020 15:14:11,PDF,/filerepo/sites/default/files/1778/2020-04-10/173140/ams_1778_00047.pdf,04/10/2020 - 04/16/2020,1778,04/16/2020
AMS_1778,09/25/2020 18:14:34,PDF,/filerepo/sites/default/files/1778/2020-04-03/332384/ams_1778_00046_01.pdf,04/03/2020 - 04/09/2020,1778,04/09/2020
AMS_1778,09/25/2020 18:13:05,PDF,/filerepo/sites/default/files/1778/2020-03-27/332383/ams_1778_00045_01.pdf,03/27/2020 - 04/02/2020,1778,04/02/2020
AMS_1778,09/25/2020 18:36:08,PDF,/filerepo/sites/default/files/1778/2020-05-15/332397/ams_1778_00052_01.pdf,05/15/2020 - 05/21/2020,1778,05/21/2020
AMS_1778,09/25/2020 18:34:33,PDF,/filerepo/sites/default/files/1778/2020-05-08/332396/ams_1778_00051_01.pdf,05/08/2020 - 05/14/2020,1778,05/14/2020
AMS_1778,09/25/2020 18:31:30,PDF,/filerepo/sites/default/files/1778/2020-05-01/332392/ams_1778_00050_01.pdf,05/01/2020 - 05/07/2020,1778,05/07/2020
AMS_1778,09/28/2020 17:44:28,PDF,/filerepo/sites/default/files/1778/2020-06-19/332816/ams_1778_00056_01.pdf,06/19/2020 - 06/25/2020,1778,06/25/2020
AMS_1778,09/28/2020 17:39:25,PDF,/filerepo/sites/default/files/1778/2020-06-12/332813/ams_1778_00055_01.pdf,06/12/2020 - 06/18/2020,1778,06/18/2020
AMS_1778,09/28/2020 17:37:45,PDF,/filerepo/sites/default/files/1778/2020-06-05/332812/ams_1778_00054_01.pdf,06/05/2020 - 06/11/2020,1778,06/11/2020
AMS_1778,09/28/2020 17:34:18,PDF,/filerepo/sites/default/files/1778/2020-05-29/332808/ams_1778_00053_01.pdf,05/29/2020 - 06/04/2020,1778,06/04/2020
AMS_1778,09/28/2020 17:58:22,PDF,/filerepo/sites/default/files/1778/2020-08-21/332821/ams_1778_00058_01.pdf,08/21/2020 - 08/27/2020,1778,08/27/2020
AMS_1778,09/28/2020 17:54:10,PDF,/filerepo/sites/default/files/1778/2020-08-07/332819/ams_1778_00057_01.pdf,08/07/2020 - 08/13/2020,1778,08/13/2020
AMS_1778,09/25/2020 14:52:30,PDF,/filerepo/sites/default/files/1778/2020-09-18/332120/ams_1778_00062.pdf,09/18/2020 - 09/24/2020,1778,09/24/2020
AMS_1778,09/28/2020 18:10:46,PDF,/filerepo/sites/default/files/1778/2020-09-11/332845/ams_1778_00061_01.pdf,09/11/2020 - 09/17/2020,1778,09/17/2020
AMS_1778,09/28/2020 18:05:45,PDF,/filerepo/sites/default/files/1778/2020-09-04/332833/ams_1778_00060_01.pdf,09/04/2020 - 09/10/2020,1778,09/10/2020
AMS_1778,09/28/2020 18:00:37,PDF,/filerepo/sites/default/files/1778/2020-08-28/332822/ams_1778_00059_01.pdf,08/28/2020 - 09/03/2020,1778,09/03/2020
