title,document_date,file_extension,document_url,report_date,slug_id,report_end_date
LSD_MARS_1821,01/31/2020 15:25:28,PDF,/filerepo/sites/default/files/1821/2020-01-24/22881/MARS_1821_00042.pdf,01/24/2020 - 01/30/2020,1821,01/30/2020
AMS_1821,06/29/2020 16:40:22,PDF,/filerepo/sites/default/files/1821/2020-01-17/292960/ams_1821_00041_01.pdf,01/17/2020 - 01/23/2020,1821,01/23/2020
LSD_MARS_1821,01/17/2020 16:12:28,PDF,/filerepo/sites/default/files/1821/2020-01-10/21921/MARS_1821_00040.pdf,01/10/2020 - 01/16/2020,1821,01/16/2020
AMS_1821,06/25/2020 01:58:03,PDF,/filerepo/sites/default/files/1821/2020-01-03/291808/ams_1821_00039_01.pdf,01/03/2020 - 01/09/2020,1821,01/09/2020
LSD_MARS_1821,01/03/2020 15:14:05,PDF,/filerepo/sites/default/files/1821/2019-12-27/20904/MARS_1821_00038.pdf,12/27/2019 - 01/02/2020,1821,01/02/2020
AMS_1821,02/28/2020 15:49:38,PDF,/filerepo/sites/default/files/1821/2020-02-21/27484/ams_1821_00046.pdf,02/21/2020 - 02/27/2020,1821,02/27/2020
AMS_1821,06/23/2020 16:26:53,PDF,/filerepo/sites/default/files/1821/2020-02-14/290996/ams_1821_00045_01.pdf,02/14/2020 - 02/20/2020,1821,02/20/2020
LSD_MARS_1821,02/14/2020 14:33:28,PDF,/filerepo/sites/default/files/1821/2020-02-07/24091/AMS_1821_00044.pdf,02/07/2020 - 02/13/2020,1821,02/13/2020
AMS_1821,05/18/2020 22:34:51,PDF,/filerepo/sites/default/files/1821/2020-01-31/200878/ams_1821_00043_01.pdf,01/31/2020 - 02/06/2020,1821,02/06/2020
AMS_1821,06/23/2020 17:14:30,PDF,/filerepo/sites/default/files/1821/2020-03-20/291023/ams_1821_00050_01.pdf,03/20/2020 - 03/26/2020,1821,03/26/2020
AMS_1821,03/20/2020 15:13:13,PDF,/filerepo/sites/default/files/1821/2020-03-13/76924/ams_1821_00049.pdf,03/13/2020 - 03/19/2020,1821,03/19/2020
AMS_1821,03/13/2020 13:32:13,PDF,/filerepo/sites/default/files/1821/2020-03-06/46545/ams_1821_00048.pdf,03/06/2020 - 03/12/2020,1821,03/12/2020
AMS_1821,03/06/2020 16:15:05,PDF,/filerepo/sites/default/files/1821/2020-02-28/30506/ams_1821_00047.pdf,02/28/2020 - 03/05/2020,1821,03/05/2020
AMS_1821,05/15/2020 20:36:38,PDF,/filerepo/sites/default/files/1821/2020-04-24/200322/ams_1821_00055_01.pdf,04/24/2020 - 04/30/2020,1821,04/30/2020
AMS_1821,06/23/2020 18:52:01,PDF,/filerepo/sites/default/files/1821/2020-04-17/291130/ams_1821_00054_01.pdf,04/17/2020 - 04/23/2020,1821,04/23/2020
AMS_1821,04/17/2020 16:40:13,PDF,/filerepo/sites/default/files/1821/2020-04-10/173269/ams_1821_00053.pdf,04/10/2020 - 04/16/2020,1821,04/16/2020
