report_date,report_begin_date,report_end_date,published_date,office_state,slug_id,slug_name,report_title,commodity,class,frame,muscle_grade,quality_grade_name,lot_desc,freight,price_unit,age,pregnancy_stage,weight_collect,offspring_weight_est,dressing,yield_grade,head_count,avg_weight_min,avg_weight_max,avg_weight,avg_price_min,avg_price_max,avg_price,weight_break_low,weight_break_high,receipts,receipts_week_ago,receipts_year_ago,final_ind
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,34,1028,1028,1028,193.75,193.75,193.75,1000.0,1050.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Fancy,F.O.B.,Per Cwt,,,Actual,,,,23,469,469,469,337.5,337.5,337.5,450.0,500.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,Fancy,F.O.B.,Per Cwt,,,Actual,,,,22,559,559,559,342.0,342.0,342.0,550.0,600.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,8,933,933,933,185.0,185.0,185.0,900.0,950.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,31,267,273,269,360.0,380.0,374.1,250.0,300.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,286,500,547,519,284.0,315.0,305.56,500.0,550.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,17,410,430,425,310.0,342.5,335.13,400.0,450.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,24,431,434,433,300.0,305.0,301.04,400.0,450.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,66,584,599,592,272.0,299.0,286.06,550.0,600.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,48,508,543,523,300.0,328.0,323.43,500.0,550.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,34,627,641,634,250.0,279.5,268.04,600.0,650.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,6,394,394,394,340.0,340.0,340.0,350.0,400.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,67,530,544,531,268.0,280.0,278.72,500.0,550.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,75,405,438,424,365.0,407.0,388.67,400.0,450.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,27,472,496,481,310.0,340.0,323.07,450.0,500.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,15,357,376,368,307.5,310.0,309.03,350.0,400.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,20,660,681,665,239.5,240.0,239.63,650.0,700.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,3,575,575,575,261.0,261.0,261.0,550.0,600.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,51,453,490,467,275.0,295.0,284.93,450.0,500.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,77,456,493,476,346.0,378.0,362.39,450.0,500.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,22,619,643,631,221.0,253.0,237.11,600.0,650.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,425,704,747,728,251.5,277.0,266.06,700.0,750.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,36,802,840,821,210.0,220.0,213.86,800.0,850.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,66,458,479,465,302.5,317.5,311.45,450.0,500.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,172,650,696,667,251.0,271.5,258.66,650.0,700.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,664,750,789,767,243.0,269.0,258.36,750.0,800.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,381,600,642,614,248.0,287.0,277.0,600.0,650.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,399,703,742,713,225.0,252.75,247.43,700.0,750.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,104,403,443,426,311.0,342.5,327.78,400.0,450.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,377,650,697,669,270.0,300.0,282.61,650.0,700.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,142,756,792,771,228.0,241.0,234.26,750.0,800.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,614,600,649,632,288.0,319.0,302.58,600.0,650.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,556,550,599,577,269.5,297.0,283.41,550.0,600.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,295,508,549,528,305.0,360.0,341.43,500.0,550.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,16,310,310,310,390.0,390.0,390.0,300.0,350.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Replacement,F.O.B.,Per Cwt,,,Actual,,,,20,727,727,727,248.0,248.0,248.0,700.0,750.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,63,901,901,901,232.75,232.75,232.75,900.0,950.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,83,359,385,376,337.5,366.0,346.6,350.0,400.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,30,973,988,979,213.0,218.0,216.15,950.0,1000.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,18,372,395,382,377.5,404.0,387.69,350.0,400.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,78,800,842,818,231.0,250.25,246.26,800.0,850.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,256,550,597,569,300.0,331.0,312.76,550.0,600.0,6633,8971,7518,Final
02/26/2024,02/25/2024,03/02/2024,03/04/2024 09:15:52,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,297,857,899,876,226.0,243.0,233.44,850.0,900.0,6633,8971,7518,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,72,455,490,477,330.0,363.0,348.24,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,112,564,598,580,261.5,296.0,276.38,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,14,754,764,760,212.5,212.5,212.5,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,Fleshy,F.O.B.,Per Cwt,,,Actual,,,,22,625,648,643,276.0,281.0,277.1,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,Fleshy,F.O.B.,Per Cwt,,,Actual,,,,18,731,731,731,251.0,251.0,251.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,193,854,898,862,227.5,246.0,240.05,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,83,400,446,428,348.0,396.0,363.1,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,26,410,442,434,310.0,330.0,320.49,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,45,666,686,683,250.0,252.5,252.18,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,643,555,593,575,298.0,331.0,316.11,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,517,755,797,768,245.0,266.5,254.81,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,109,625,649,642,251.0,282.5,274.9,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,33,714,746,728,228.0,255.5,245.93,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,962,702,743,723,252.0,280.5,266.91,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,203,800,841,817,238.0,251.0,245.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,36,467,492,471,285.0,310.0,291.93,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,Thin Fleshed,F.O.B.,Per Cwt,,,Actual,,,,5,418,418,418,384.0,384.0,384.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,11,876,876,876,205.0,205.0,205.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Bulls,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,8,504,504,504,315.0,315.0,315.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Bulls,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,7,469,469,469,320.0,320.0,320.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Bulls,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,5,385,385,385,345.0,345.0,345.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Bulls,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,9,556,556,556,291.0,291.0,291.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Bulls,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,9,611,611,611,279.0,279.0,279.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,14,417,417,417,268.0,268.0,268.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,11,876,876,876,205.0,205.0,205.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,136,756,789,770,226.0,244.0,235.29,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,8,599,599,599,250.0,250.0,250.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,384,600,648,622,253.0,283.5,266.95,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,345,654,688,671,240.0,268.0,253.74,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Replacement,F.O.B.,Per Cwt,,,Actual,,,,57,704,704,704,252.25,252.25,252.25,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Replacement,F.O.B.,Per Cwt,,,Actual,,,,42,769,769,769,239.5,239.5,239.5,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,45,800,813,805,212.5,231.5,221.31,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,29,361,376,365,346.0,361.0,353.2,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,209,501,547,526,274.0,306.0,296.8,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,199,450,495,478,290.0,319.0,309.25,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,59,541,541,541,311.0,311.0,311.0,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,6,389,389,389,392.5,392.5,392.5,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,346,551,599,580,260.0,293.0,278.73,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,144,700,745,724,239.0,251.0,245.75,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,39,502,546,520,200.0,242.5,214.16,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,Replacement,F.O.B.,Per Cwt,,,Actual,,,,75,692,692,692,254.5,258.5,256.9,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,371,510,548,530,312.5,346.0,330.19,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,877,650,699,680,264.0,292.5,274.15,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1-2,,None,F.O.B.,Per Cwt,,,Actual,,,,16,688,697,691,200.0,250.5,215.92,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Heifers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,73,408,444,428,305.0,341.0,318.49,,,8971,14062,10590,Final
02/19/2024,02/18/2024,02/24/2024,02/26/2024 08:43:48,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,397,602,644,627,285.0,314.0,297.79,,,8971,14062,10590,Final
02/12/2024,02/11/2024,02/17/2024,02/20/2024 08:51:37,ND,2100,AMS_2100,North Dakota Weekly Cattle Auction Summary,Feeder Cattle,Steers,Medium and Large,1,,None,F.O.B.,Per Cwt,,,Actual,,,,785,800,848,825,229.5,249.25,237.89,,,14062,10009,10590,Final
